Date,Open,High,Low,Close,Volume
2019-09-11,51295.46094,52091.76563,51295.46094,51892.69141,341249
2019-09-12,52091.76563,52755.35547,52091.76563,52755.35547,1537456
2019-09-13,52954.43359,54414.32813,52954.43359,54347.96875,2160643
2019-09-16,54347.96875,54878.84375,53618.02344,53750.73828,1178906
2019-09-17,53551.66406,53949.81641,53418.94531,53817.09766,1350669
2019-09-18,53817.09766,54746.125,53418.94531,53485.30469,1521753
2019-09-19,53750.73828,54215.25391,53418.94531,54082.53516,794511
2019-09-20,54082.53516,54945.19922,53750.73828,53750.73828,4342594
2019-09-23,54148.89453,54347.96875,52423.5625,52423.5625,1788906
2019-09-24,52755.35547,53618.02344,52357.20313,53485.30469,1192709
2019-09-25,53087.15234,53684.38281,52688.99609,53551.66406,1180457
2019-09-26,53551.66406,53949.81641,53286.22656,53750.73828,1815565
2019-09-27,53949.81641,55144.27734,53618.02344,55011.55859,2092393
2019-09-30,55011.55859,55276.99609,54347.96875,54480.6875,1274537
2019-10-01,54480.6875,55476.07422,54281.61328,55343.35547,1929053
2019-10-02,55343.35547,55542.42969,54215.25391,54414.32813,1845493
2019-10-03,54281.61328,54414.32813,53485.30469,54414.32813,2904823
2019-10-04,54414.32813,55409.71484,54281.61328,55077.91797,1774681
2019-10-07,55741.50781,56073.30469,54945.19922,54945.19922,1816468
2019-10-08,54945.19922,56604.17578,54945.19922,56471.45703,2203078
2019-10-09,56471.45703,56869.60938,56073.30469,56073.30469,1296223
2019-10-10,56338.73828,56537.81641,56073.30469,56139.66016,1275924
2019-10-11,56073.30469,56670.53125,56006.94531,56604.17578,1145708
2019-10-14,56736.89063,57068.6875,56405.09766,56405.09766,935517
2019-10-15,56405.09766,56670.53125,56206.01953,56537.81641,1075061
2019-10-16,57201.40625,57267.76172,56869.60938,57135.04688,1611930
2019-10-17,57334.12109,57334.12109,56272.37891,56537.81641,1585151
2019-10-18,56736.89063,56935.96875,56272.37891,56405.09766,798972
2019-10-21,56338.73828,56338.73828,55476.07422,55874.22656,980861
2019-10-22,55874.22656,56935.96875,55874.22656,56670.53125,1455900
2019-10-23,56736.89063,56935.96875,56139.66016,56604.17578,1413705
2019-10-24,56604.17578,57732.27734,56471.45703,57665.91797,1149279
2019-10-25,57665.91797,58727.66016,57466.83984,58395.86719,1384123
2019-10-28,58395.86719,58528.58203,57997.71094,57997.71094,1292063
2019-10-29,57997.71094,58064.07031,57267.76172,57334.12109,1696259
2019-10-30,57135.04688,58528.58203,57135.04688,58263.14844,1287331
2019-10-31,58462.22266,58727.66016,58130.42969,58196.78906,1137645
2019-11-01,58196.78906,59324.89063,58064.07031,58926.73828,1696817
2019-11-04,59258.53125,61382.01953,59258.53125,61050.22266,1709279
2019-11-05,61116.58203,61382.01953,60187.55859,60253.91406,1137193
2019-11-06,60253.91406,61249.30078,60187.55859,60386.63281,1364141
2019-11-07,60386.63281,60983.86328,60386.63281,60585.71094,608583
2019-11-08,60585.71094,60983.86328,60253.91406,60718.42969,1229072
2019-11-11,60917.50391,60917.50391,60386.63281,60585.71094,805105
2019-11-12,60652.07031,61116.58203,60585.71094,60851.14453,897874
2019-11-13,61182.94141,61182.94141,59723.04297,60054.83984,1064738
2019-11-14,60054.83984,60652.07031,59855.76172,60320.27344,633403
2019-11-15,59723.04297,60386.63281,59324.89063,59523.96875,897045
2019-11-18,59391.25,59656.68359,58064.07031,58130.42969,1055697
2019-11-19,58395.86719,60386.63281,58395.86719,60386.63281,861315
2019-11-20,60386.63281,60386.63281,59391.25,59391.25,823219
2019-11-21,59125.8125,59523.96875,58064.07031,58064.07031,1558614
2019-11-22,58130.42969,58727.66016,56537.81641,56736.89063,2134195
2019-11-25,56736.89063,57068.6875,54812.48438,56073.30469,2381818
2019-11-26,56073.30469,56935.96875,56073.30469,56206.01953,1302204
2019-11-27,56736.89063,57732.27734,56604.17578,57267.76172,830874
2019-11-28,57068.6875,57267.76172,56338.73828,56604.17578,745415
2019-11-29,56803.25,56935.96875,56405.09766,56604.17578,565108
2019-12-02,56604.17578,56869.60938,55077.91797,55409.71484,732078
2019-12-03,55077.91797,55807.86719,54414.32813,54414.32813,957474
2019-12-04,54347.96875,56272.37891,54082.53516,56206.01953,617444
2019-12-05,56405.09766,56869.60938,56139.66016,56272.37891,600506
2019-12-06,56272.37891,56537.81641,56006.94531,56338.73828,470772
2019-12-09,56338.73828,56869.60938,56006.94531,56537.81641,653626
2019-12-10,56604.17578,57002.32813,56405.09766,56670.53125,802137
2019-12-11,57068.6875,57068.6875,56537.81641,57002.32813,709896
2019-12-12,57135.04688,58395.86719,57068.6875,58064.07031,732003
2019-12-13,58462.22266,58727.66016,58064.07031,58661.30078,1155532
2019-12-16,58661.30078,58661.30078,56405.09766,57068.6875,1179267
2019-12-17,57334.12109,57732.27734,56604.17578,56604.17578,577253
2019-12-18,56670.53125,57533.19922,56604.17578,57533.19922,1304631
2019-12-19,57533.19922,58528.58203,57068.6875,58395.86719,1685635
2019-12-20,58395.86719,58727.66016,58263.14844,58594.94141,693741
2019-12-23,58993.09766,60386.63281,58993.09766,60320.27344,1442533
2019-12-24,60253.91406,60253.91406,58993.09766,59723.04297,764930
2019-12-25,59723.04297,60320.27344,59059.45313,59656.68359,379571
2019-12-26,60054.83984,60054.83984,59059.45313,59324.89063,639114
2019-12-27,59258.53125,60054.83984,58594.94141,60054.83984,751774
2019-12-30,60054.83984,61182.94141,59723.04297,60386.63281,994801
2019-12-31,60121.19922,60452.99219,59789.40234,59855.76172,377898
2020-01-02,59855.76172,60652.07031,59523.96875,60253.91406,582121
2020-01-03,60718.42969,60917.50391,59656.68359,59656.68359,807923
2020-01-06,59192.17188,59391.25,58064.07031,58064.07031,1326286
2020-01-07,57732.27734,58329.50781,56670.53125,58263.14844,1691708
2020-01-08,57665.91797,58329.50781,57201.40625,57732.27734,1269278
2020-01-09,58196.78906,58993.09766,58196.78906,58860.37891,1364774
2020-01-10,58860.37891,59988.48047,58329.50781,59391.25,2405704
2020-01-13,59059.45313,59590.32813,59059.45313,59324.89063,2595504
2020-01-14,59391.25,59723.04297,59125.8125,59324.89063,1508657
2020-01-15,59457.60938,59457.60938,58926.73828,59258.53125,2260222
2020-01-16,59258.53125,59922.12109,58993.09766,59391.25,1916215
2020-01-17,59391.25,62709.19531,59391.25,62709.19531,3391841
2020-01-20,62709.19531,62908.27344,62045.60547,62377.40234,1296267
2020-01-21,62311.04297,62775.55469,62111.96484,62377.40234,1204945
2020-01-22,62377.40234,63040.99219,61780.17188,61979.25,1369384
2020-01-30,61116.58203,61315.66016,57732.27734,58993.09766,5680560
2020-01-31,58395.86719,59590.32813,58196.78906,58860.37891,2027096
2020-02-03,55807.86719,59855.76172,55077.91797,58860.37891,2767779
2020-02-04,59059.45313,59590.32813,58196.78906,59590.32813,2123616
2020-02-05,59855.76172,59988.48047,58926.73828,58993.09766,1403442
2020-02-06,59059.45313,60320.27344,58926.73828,59324.89063,1452614
2020-02-07,59590.32813,60253.91406,59059.45313,59723.04297,1819709
2020-02-10,59192.17188,59391.25,58727.66016,58993.09766,949472
2020-02-11,59059.45313,59391.25,58993.09766,59192.17188,856266
2020-02-12,59590.32813,59590.32813,59125.8125,59324.89063,974623
2020-02-13,59192.17188,59391.25,58926.73828,59258.53125,1034178
2020-02-14,59059.45313,59590.32813,59059.45313,59258.53125,724543
2020-02-17,59258.53125,59656.68359,59125.8125,59324.89063,518241
2020-02-18,59457.60938,59457.60938,59059.45313,59324.89063,732198
2020-02-19,59059.45313,59391.25,59059.45313,59391.25,480733
2020-02-20,59523.96875,59988.48047,59192.17188,59391.25,972588
2020-02-21,59391.25,59391.25,59059.45313,59059.45313,1532347
2020-02-24,57068.6875,58395.86719,57068.6875,57864.99219,1583674
2020-02-25,57068.6875,57732.27734,56935.96875,57201.40625,1852847
2020-02-26,57068.6875,57068.6875,55741.50781,56405.09766,1852425
2020-02-27,55741.50781,56139.66016,55011.55859,55741.50781,3034978
2020-02-28,53153.50781,55343.35547,53153.50781,54679.76563,3330493
2020-03-02,54082.53516,54547.04688,53949.81641,54281.61328,1415965
2020-03-03,55409.71484,55409.71484,54547.04688,54547.04688,1407903
2020-03-04,54414.32813,54414.32813,53750.73828,54215.25391,910999
2020-03-05,54547.04688,55476.07422,54547.04688,55144.27734,1361775
2020-03-06,55077.91797,56869.60938,54414.32813,56073.30469,1716376
2020-03-09,52423.5625,53684.38281,52158.125,52158.125,2144398
2020-03-10,51759.97266,53020.79297,50034.64063,53020.79297,3416630
2020-03-11,53352.58594,53352.58594,49371.05078,51096.38281,3008727
2020-03-12,47778.43359,48442.02344,47579.35938,47579.35938,2414745
2020-03-13,44261.41016,48442.02344,44261.41016,47114.84766,2953257
2020-03-16,47114.84766,47114.84766,44128.69531,44526.84766,1879987
2020-03-17,42204.28516,44792.28516,42204.28516,44792.28516,2086515
2020-03-18,45124.07813,46915.76953,45124.07813,45986.74219,2416192
2020-03-19,44659.56641,45588.58984,43796.89844,43796.89844,1855288
2020-03-20,43796.89844,43995.97656,40810.74609,40810.74609,5430104
2020-03-23,38222.75,38819.98047,37957.3125,37957.3125,2893460
2020-03-24,37957.3125,38753.62109,37559.16016,38488.18359,2257525
2020-03-25,39815.36328,41142.54297,39616.28516,41142.54297,2766363
2020-03-26,41142.54297,42934.23438,40810.74609,41938.84766,3067543
2020-03-27,42005.20703,43730.53906,41474.33594,42536.07813,2787295
2020-03-30,39881.72266,40744.38672,39682.64453,40478.95313,3248544
2020-03-31,40810.74609,42536.07813,39815.36328,41142.54297,1442910
2020-04-01,40810.74609,43730.53906,40810.74609,43133.30859,1956510
2020-04-03,43133.30859,43995.97656,42469.71875,43465.10547,2602045
2020-04-06,44792.28516,45323.15625,43796.89844,45124.07813,3181485
2020-04-07,45124.07813,45787.66797,44327.76953,45256.79688,2776671
